"sF","treid","slice","X","Y","Z"
"V400","s03.asc",6,0.0236499999999999,0.258420000000001,6.0345
"V400","s03.asc",6,0.376730000000002,0.288230000000002,5.9513
"V400","s03.asc",6,0.185189999999999,0.107490000000002,6.0358
"V400","s03.asc",6,0.220120000000001,0.447320000000001,5.9526
"V400","s03.asc",6.1,0.020030000000002,0.251550000000002,6.1457
"V400","s03.asc",6.1,0.369820000000001,0.28115,6.0534
"V400","s03.asc",6.1,0.184160000000002,0.0962400000000017,6.1477
"V400","s03.asc",6.1,0.191670000000002,0.432860000000002,6.0515
"V400","s03.asc",6.2,0.0170300000000019,0.245750000000001,6.2195
"V400","s03.asc",6.2,0.36514,0.275310000000001,6.1502
"V400","s03.asc",6.2,0.185089999999999,0.0881800000000013,6.2438
"V400","s03.asc",6.2,0.191369999999999,0.42193,6.1553
"V400","s03.asc",6.3,0.0131200000000007,0.238230000000001,6.3313
"V400","s03.asc",6.3,0.361250000000002,0.268930000000001,6.2547
"V400","s03.asc",6.3,0.18816,0.0803399999999996,6.3425
"V400","s03.asc",6.3,0.189260000000001,0.41234,6.2589
"V400","s03.asc",6.4,0.00984000000000052,0.232200000000002,6.4441
"V400","s03.asc",6.4,0.357710000000001,0.25102,6.3541
"V400","s03.asc",6.4,0.187159999999999,0.0720900000000029,6.4474
"V400","s03.asc",6.4,0.181570000000001,0.40361,6.3587
"V400","s03.asc",6.5,0.00655000000000072,0.225750000000001,6.5186
"V400","s03.asc",6.5,0.35455,0.244330000000001,6.4638
"V400","s03.asc",6.5,0.171240000000001,0.0643600000000006,6.5383
"V400","s03.asc",6.5,0.192720000000001,0.396380000000001,6.4541
"V400","s03.asc",6.6,0.00441999999999965,0.17812,6.6302
"V400","s03.asc",6.6,0.35342,0.218450000000001,6.5606
"V400","s03.asc",6.6,0.172730000000001,0.0549900000000001,6.6358
"V400","s03.asc",6.6,0.201990000000002,0.390620000000002,6.5753
"V400","s03.asc",6.7,0.0040300000000002,0.200480000000002,6.6644
"V400","s03.asc",6.7,0.35041,0.220650000000003,6.6538
"V400","s03.asc",6.7,0.180050000000001,0.0496800000000022,6.7345
"V400","s03.asc",6.7,0.16507,0.39386,6.6962
"V400","s03.asc",6.8,0.00414999999999921,0.202000000000002,6.7821
"V400","s03.asc",6.8,0.35012,0.21086,6.7972
"V400","s03.asc",6.8,0.20007,0.0393000000000008,6.8442
"V400","s03.asc",6.8,0.186140000000002,0.391180000000002,6.7505
"V400","s03.asc",6.9,0.0058700000000016,0.149630000000002,6.908
"V400","s03.asc",6.9,0.348240000000001,0.20318,6.8563
"V400","s03.asc",6.9,0.21387,0.0337100000000028,6.8501
"V400","s03.asc",6.9,0.186530000000001,0.36955,6.8633
"V400","s03.asc",7,0.00602999999999909,0.18524,7.0459
"V400","s03.asc",7,0.347429999999999,0.204350000000002,6.9529
"V400","s03.asc",7,0.154720000000001,0.0312200000000011,7.0426
"V400","s03.asc",7,0.193360000000002,0.360320000000002,6.9582
"V400","s04.asc",0.1,0.340350000000001,0.674320000000002,0.0675999999999988
"V400","s04.asc",0.1,0.79025,0.689959999999999,0.0611999999999995
"V400","s04.asc",0.1,0.57808,0.417470000000002,0.0713999999999988
"V400","s04.asc",0.1,0.555520000000001,0.844899999999999,0.1112
"V400","s04.asc",0.2,0.343720000000001,0.60838,0.243699999999999
"V400","s04.asc",0.2,0.781320000000001,0.637810000000002,0.174099999999999
"V400","s04.asc",0.2,0.568390000000001,0.421060000000001,0.220499999999999
"V400","s04.asc",0.2,0.581700000000001,0.838270000000001,0.1525
"V400","s04.asc",0.3,0.345579999999998,0.582060000000002,0.294499999999999
"V400","s04.asc",0.3,0.77675,0.63381,0.250299999999999
"V400","s04.asc",0.3,0.578659999999999,0.41657,0.3361
"V400","s04.asc",0.3,0.570460000000001,0.82837,0.266
"V400","s04.asc",0.4,0.350639999999999,0.590700000000002,0.368599999999999
"V400","s04.asc",0.4,0.772839999999999,0.624110000000002,0.422099999999999
"V400","s04.asc",0.4,0.610009999999999,0.425530000000002,0.443399999999999
"V400","s04.asc",0.4,0.56137,0.82056,0.3606
"V400","s04.asc",0.5,0.360790000000001,0.61027,0.461499999999999
"V400","s04.asc",0.5,0.771740000000001,0.615490000000001,0.5451
"V400","s04.asc",0.5,0.620080000000002,0.419640000000001,0.5215
"V400","s04.asc",0.5,0.551760000000002,0.812380000000001,0.474399999999999
"V400","s04.asc",0.6,0.36825,0.603260000000002,0.5702
"V400","s04.asc",0.6,0.77336,0.64892,0.5587
"V400","s04.asc",0.6,0.600439999999999,0.41713,0.6365
"V400","s04.asc",0.6,0.571560000000002,0.806329999999999,0.552299999999999
"V400","s04.asc",0.7,0.368790000000001,0.639810000000001,0.663599999999999
"V400","s04.asc",0.7,0.772950000000002,0.609529999999999,0.691799999999999
"V400","s04.asc",0.7,0.601459999999999,0.410489999999999,0.748699999999999
"V400","s04.asc",0.7,0.56822,0.797509999999999,0.6662
"V400","s04.asc",0.8,0.377050000000001,0.575379999999999,0.755799999999999
"V400","s04.asc",0.8,0.774519999999999,0.602630000000001,0.8378
"V400","s04.asc",0.8,0.60614,0.405000000000001,0.8446
"V400","s04.asc",0.8,0.587820000000001,0.791499999999999,0.762599999999999
"V400","s04.asc",0.9,0.379739999999998,0.57752,0.9011
"V400","s04.asc",0.9,0.774470000000001,0.602440000000001,0.854999999999999
"V400","s04.asc",0.9,0.607109999999999,0.39817,0.940099999999999
"V400","s04.asc",0.9,0.57968,0.784469999999999,0.8569
"V400","s04.asc",1,0.38533,0.581440000000001,0.955
"V400","s04.asc",1,0.773959999999999,0.574719999999999,1.0482
"V400","s04.asc",1,0.576360000000001,0.392790000000002,1.0244
"V400","s04.asc",1,0.571850000000001,0.777760000000001,0.9514
"V400","s04.asc",1.1,0.389510000000001,0.562160000000002,1.0549
"V400","s04.asc",1.1,0.774480000000001,0.567080000000001,1.1284
"V400","s04.asc",1.1,0.594750000000001,0.38693,1.1423
"V400","s04.asc",1.1,0.58738,0.767300000000002,1.0658
"V400","s04.asc",1.2,0.394200000000001,0.554169999999999,1.1631
"V400","s04.asc",1.2,0.776710000000001,0.566860000000002,1.2404
"V400","s04.asc",1.2,0.608509999999999,0.380100000000002,1.2451
"V400","s04.asc",1.2,0.577660000000002,0.75874,1.1603
"V400","s04.asc",1.3,0.397079999999999,0.567589999999999,1.2624
"V400","s04.asc",1.3,0.779340000000001,0.55603,1.3482
"V400","s04.asc",1.3,0.601690000000001,0.372579999999999,1.3474
"V400","s04.asc",1.3,0.60089,0.749410000000001,1.2556
"V400","s04.asc",1.4,0.401209999999999,0.545210000000001,1.3615
"V400","s04.asc",1.4,0.7804,0.55791,1.4441
"V400","s04.asc",1.4,0.60304,0.36346,1.3876
"V400","s04.asc",1.4,0.593150000000001,0.74268,1.3504
"V400","s04.asc",1.5,0.404579999999999,0.536239999999999,1.4698
"V400","s04.asc",1.5,0.78191,0.556650000000001,1.492
"V400","s04.asc",1.5,0.606259999999999,0.360880000000002,1.5495
"V400","s04.asc",1.5,0.58286,0.733550000000001,1.4645
"V400","s04.asc",1.6,0.407,0.549479999999999,1.5523
"V400","s04.asc",1.6,0.782550000000001,0.551580000000001,1.6198
"V400","s04.asc",1.6,0.612210000000001,0.355129999999999,1.646
"V400","s04.asc",1.6,0.600459999999998,0.725619999999999,1.5596
"V400","s04.asc",1.7,0.40981,0.529030000000002,1.6516
"V400","s04.asc",1.7,0.78144,0.555009999999999,1.6521
"V400","s04.asc",1.7,0.61271,0.348850000000002,1.7456
"V400","s04.asc",1.7,0.592739999999999,0.718980000000002,1.655
"V400","s04.asc",1.8,0.412050000000001,0.53068,1.7529
"V400","s04.asc",1.8,0.780860000000001,0.51681,1.826
"V400","s04.asc",1.8,0.619109999999999,0.342140000000001,1.8497
"V400","s04.asc",1.8,0.583849999999998,0.711120000000001,1.7652
"V400","s04.asc",1.9,0.411809999999999,0.519629999999999,1.9281
"V400","s04.asc",1.9,0.779630000000001,0.52018,1.8632
"V400","s04.asc",1.9,0.605599999999999,0.334859999999999,1.9419
"V400","s04.asc",1.9,0.581029999999998,0.702670000000001,1.8613
"V400","s04.asc",2,0.410219999999999,0.49689,2.0472
"V400","s04.asc",2,0.777629999999998,0.528860000000002,1.9557
"V400","s04.asc",2,0.610099999999999,0.326930000000001,2.0472
"V400","s04.asc",2,0.599219999999999,0.694990000000001,1.9568
"V400","s04.asc",2.1,0.409369999999999,0.507429999999999,2.0673
"V400","s04.asc",2.1,0.774719999999999,0.529579999999999,2.0528
"V400","s04.asc",2.1,0.596,0.319400000000002,2.1498
"V400","s04.asc",2.1,0.58999,0.686700000000002,2.0537
"V400","s04.asc",2.2,0.40879,0.496259999999999,2.2475
"V400","s04.asc",2.2,0.772600000000001,0.493690000000001,2.1783
"V400","s04.asc",2.2,0.600529999999999,0.31156,2.2477
"V400","s04.asc",2.2,0.580590000000001,0.678150000000002,2.1512
"V400","s04.asc",2.3,0.407,0.484500000000001,2.3426
"V400","s04.asc",2.3,0.770209999999999,0.50207,2.2607
"V400","s04.asc",2.3,0.586410000000001,0.302900000000001,2.3344
"V400","s04.asc",2.3,0.567989999999998,0.66677,2.2692
"V400","s04.asc",2.4,0.403749999999999,0.46068,2.4164
"V400","s04.asc",2.4,0.767579999999999,0.47495,2.3547
"V400","s04.asc",2.4,0.605129999999999,0.297050000000002,2.4489
"V400","s04.asc",2.4,0.586200000000002,0.658770000000001,2.3656
"V400","s04.asc",2.5,0.40316,0.47176,2.5394
"V400","s04.asc",2.5,0.763760000000001,0.479050000000001,2.466
"V400","s04.asc",2.5,0.592839999999999,0.290770000000002,2.5465
"V400","s04.asc",2.5,0.584350000000001,0.65119,2.4639
"V400","s04.asc",2.6,0.400739999999999,0.459250000000001,2.6445
"V400","s04.asc",2.6,0.758430000000001,0.457800000000002,2.5615
"V400","s04.asc",2.6,0.580159999999999,0.284610000000001,2.6448
"V400","s04.asc",2.6,0.57525,0.642970000000002,2.5636
"V400","s04.asc",2.7,0.396809999999999,0.465150000000001,2.7484
"V400","s04.asc",2.7,0.754069999999999,0.461850000000002,2.6618
"V400","s04.asc",2.7,0.562110000000001,0.27853,2.7472
"V400","s04.asc",2.7,0.592849999999999,0.634309999999999,2.6611
"V400","s04.asc",2.8,0.393920000000001,0.446629999999999,2.8451
"V400","s04.asc",2.8,0.749389999999998,0.439579999999999,2.7576
"V400","s04.asc",2.8,0.58193,0.268930000000001,2.8384
"V400","s04.asc",2.8,0.585360000000001,0.62772,2.7614
"V400","s04.asc",2.9,0.3901,0.435760000000002,2.9321
"V400","s04.asc",2.9,0.746079999999999,0.459340000000001,2.8941
"V400","s04.asc",2.9,0.57376,0.264700000000001,2.9433
"V400","s04.asc",2.9,0.57686,0.620150000000002,2.8628
"V400","s04.asc",3,0.385860000000001,0.415760000000002,3.0005
"V400","s04.asc",3,0.742529999999999,0.45307,2.9629
"V400","s04.asc",3,0.55836,0.256610000000002,3.0462
"V400","s04.asc",3,0.568519999999999,0.612760000000002,2.9648
"V400","s04.asc",3.1,0.382339999999999,0.435169999999999,3.1498
"V400","s04.asc",3.1,0.73762,0.458110000000001,3.0668
"V400","s04.asc",3.1,0.551269999999999,0.25291,3.1443
"V400","s04.asc",3.1,0.560020000000002,0.60519,3.0677
"V400","s04.asc",3.2,0.377690000000001,0.43233,3.2388
"V400","s04.asc",3.2,0.734359999999999,0.433150000000001,3.1637
"V400","s04.asc",3.2,0.543099999999999,0.24869,3.2319
"V400","s04.asc",3.2,0.524999999999999,0.598330000000001,3.1549
"V400","s04.asc",3.3,0.369330000000001,0.416520000000002,3.3356
"V400","s04.asc",3.3,0.73115,0.433959999999999,3.2507
"V400","s04.asc",3.3,0.53462,0.243000000000002,3.2947
"V400","s04.asc",3.3,0.5518,0.592040000000001,3.2537
"V400","s04.asc",3.4,0.366869999999999,0.436350000000001,3.3526
"V400","s04.asc",3.4,0.725829999999998,0.414159999999999,3.3634
"V400","s04.asc",3.4,0.546849999999999,0.23847,3.4469
"V400","s04.asc",3.4,0.54318,0.584410000000002,3.3589
"V400","s04.asc",3.5,0.362410000000001,0.402060000000002,3.5215
"V400","s04.asc",3.5,0.72045,0.420470000000002,3.4539
"V400","s04.asc",3.5,0.53781,0.23377,3.54
"V400","s04.asc",3.5,0.563690000000001,0.578669999999999,3.4595
"V400","s04.asc",3.6,0.36185,0.401910000000001,3.6474
"V400","s04.asc",3.6,0.71414,0.401579999999999,3.5554
"V400","s04.asc",3.6,0.526019999999999,0.22777,3.6459
"V400","s04.asc",3.6,0.52862,0.57161,3.5503
"V400","s04.asc",3.7,0.359739999999999,0.400739999999999,3.7497
"V400","s04.asc",3.7,0.709579999999999,0.406410000000001,3.6651
"V400","s04.asc",3.7,0.53248,0.221250000000001,3.7392
"V400","s04.asc",3.7,0.548860000000001,0.565640000000002,3.6522
"V400","s04.asc",3.8,0.354579999999999,0.387340000000002,3.8482
"V400","s04.asc",3.8,0.70552,0.41807,3.7603
"V400","s04.asc",3.8,0.536549999999998,0.213640000000002,3.8464
"V400","s04.asc",3.8,0.540959999999998,0.55874,3.7606
"V400","s04.asc",3.9,0.353339999999999,0.386649999999999,3.943
"V400","s04.asc",3.9,0.710519999999999,0.43599,3.8963
"V400","s04.asc",3.9,0.522069999999999,0.206230000000001,3.9444
"V400","s04.asc",3.9,0.51221,0.55123,3.8532
"V400","s04.asc",4,0.347390000000001,0.338750000000001,3.9699
"V400","s04.asc",4,0.700869999999998,0.39226,3.9772
"V400","s04.asc",4,0.505230000000001,0.197510000000001,4.0426
"V400","s04.asc",4,0.532309999999999,0.544779999999999,3.9574
"V400","s04.asc",4.1,0.343160000000001,0.360030000000002,4.1385
"V400","s04.asc",4.1,0.69716,0.393840000000001,4.0534
"V400","s04.asc",4.1,0.5137,0.19218,4.1481
"V400","s04.asc",4.1,0.552379999999999,0.53895,4.1218
"V400","s04.asc",4.2,0.342269999999999,0.349260000000001,4.2481
"V400","s04.asc",4.2,0.692319999999999,0.373899999999999,4.1788
"V400","s04.asc",4.2,0.502870000000001,0.186640000000001,4.2385
"V400","s04.asc",4.2,0.549879999999998,0.536750000000001,4.1665
"V400","s04.asc",4.3,0.33886,0.35772,4.341
"V400","s04.asc",4.3,0.686889999999998,0.387720000000002,4.2622
"V400","s04.asc",4.3,0.513629999999999,0.180250000000001,4.2896
"V400","s04.asc",4.3,0.537970000000001,0.525590000000001,4.26
"V400","s04.asc",4.4,0.333490000000001,0.354559999999999,4.4136
"V400","s04.asc",4.4,0.683250000000001,0.35558,4.3606
"V400","s04.asc",4.4,0.49954,0.17313,4.4475
"V400","s04.asc",4.4,0.526879999999998,0.515129999999999,4.354
"V400","s04.asc",4.5,0.329630000000002,0.339549999999999,4.548
"V400","s04.asc",4.5,0.677109999999999,0.362850000000002,4.4631
"V400","s04.asc",4.5,0.492259999999998,0.16949,4.537
"V400","s04.asc",4.5,0.49126,0.508010000000002,4.4546
"V400","s04.asc",4.6,0.324279999999998,0.316010000000002,4.6314
"V400","s04.asc",4.6,0.67212,0.341699999999999,4.5538
"V400","s04.asc",4.6,0.48133,0.163969999999999,4.6416
"V400","s04.asc",4.6,0.492599999999999,0.503579999999999,4.5684
"V400","s04.asc",4.7,0.316389999999998,0.331780000000002,4.735
"V400","s04.asc",4.7,0.668779999999998,0.352219999999999,4.6596
"V400","s04.asc",4.7,0.491879999999998,0.148800000000001,4.7416
"V400","s04.asc",4.7,0.483779999999999,0.49559,4.6701
"V400","s04.asc",4.8,0.313739999999999,0.320260000000001,4.8496
"V400","s04.asc",4.8,0.661639999999998,0.326800000000002,4.7509
"V400","s04.asc",4.8,0.473199999999999,0.150380000000002,4.8006
"V400","s04.asc",4.8,0.504470000000001,0.489380000000001,4.7581
"V400","s04.asc",4.9,0.29909,0.29148,4.9475
"V400","s04.asc",4.9,0.65437,0.345089999999999,4.8647
"V400","s04.asc",4.9,0.477530000000002,0.143319999999999,4.945
"V400","s04.asc",4.9,0.497250000000001,0.48302,4.855
"V400","s04.asc",5,0.299759999999999,0.292010000000001,5.0417
"V400","s04.asc",5,0.649190000000001,0.316310000000001,4.9559
"V400","s04.asc",5,0.45523,0.13439,5.0498
"V400","s04.asc",5,0.488869999999999,0.475519999999999,4.9536
"V400","s04.asc",5.1,0.292909999999999,0.288040000000002,5.148
"V400","s04.asc",5.1,0.644929999999999,0.294440000000002,5.0513
"V400","s04.asc",5.1,0.46414,0.124780000000001,5.1497
"V400","s04.asc",5.1,0.476959999999998,0.464359999999999,5.0556
"V400","s04.asc",5.2,0.28378,0.272760000000002,5.2486
"V400","s04.asc",5.2,0.631789999999999,0.309619999999999,5.1558
"V400","s04.asc",5.2,0.43993,0.112439999999999,5.2171
"V400","s04.asc",5.2,0.467279999999999,0.455580000000001,5.1573
"V400","s04.asc",5.3,0.27158,0.255850000000002,5.348
"V400","s04.asc",5.3,0.624369999999999,0.29926,5.2703
"V400","s04.asc",5.3,0.445,0.115259999999999,5.3452
"V400","s04.asc",5.3,0.438500000000001,0.448700000000002,5.2659
"V400","s04.asc",5.4,0.265090000000001,0.281610000000001,5.3781
"V400","s04.asc",5.4,0.614229999999999,0.280830000000002,5.3735
"V400","s04.asc",5.4,0.44115,0.11345,5.4445
"V400","s04.asc",5.4,0.458629999999999,0.441610000000001,5.3595
"V400","s04.asc",5.5,0.260539999999999,0.279170000000001,5.5426
"V400","s04.asc",5.5,0.607060000000001,0.29691,5.4521
"V400","s04.asc",5.5,0.41433,0.109439999999999,5.5418
"V400","s04.asc",5.5,0.453440000000001,0.437270000000002,5.4616
"V400","s04.asc",5.6,0.249949999999998,0.26315,5.6312
"V400","s04.asc",5.6,0.599340000000002,0.281850000000002,5.5592
"V400","s04.asc",5.6,0.41046,0.107530000000001,5.6469
"V400","s04.asc",5.6,0.41986,0.4329,5.575
"V400","s04.asc",5.7,0.247630000000001,0.261939999999999,5.7418
"V400","s04.asc",5.7,0.592690000000001,0.28988,5.6583
"V400","s04.asc",5.7,0.401289999999999,0.103069999999999,5.7476
"V400","s04.asc",5.7,0.416219999999999,0.42999,5.6532
"V400","s04.asc",5.8,0.239149999999999,0.256980000000002,5.8461
"V400","s04.asc",5.8,0.595379999999999,0.300450000000001,5.7757
"V400","s04.asc",5.8,0.41048,0.0984800000000021,5.8495
"V400","s04.asc",5.8,0.409199999999998,0.42398,5.7602
"V400","s04.asc",5.9,0.228110000000001,0.248160000000002,5.948
"V400","s04.asc",5.9,0.570899999999998,0.263020000000001,5.8613
"V400","s04.asc",5.9,0.375920000000001,0.0903300000000016,5.9472
"V400","s04.asc",5.9,0.400559999999999,0.416250000000002,5.8698
"V400","s04.asc",6,0.21613,0.231300000000001,6.0459
"V400","s04.asc",6,0.55969,0.253630000000001,5.9556
"V400","s04.asc",6,0.375769999999999,0.0810200000000023,6.0404
"V400","s04.asc",6,0.398959999999999,0.408080000000002,5.952
"V400","s04.asc",6.1,0.200130000000001,0.25104,6.1437
"V400","s04.asc",6.1,0.546569999999999,0.24042,6.0681
"V400","s04.asc",6.1,0.375389999999999,0.0694800000000022,6.1344
"V400","s04.asc",6.1,0.357769999999999,0.396000000000001,6.0522
"V400","s04.asc",6.2,0.177779999999998,0.228080000000002,6.2497
"V400","s04.asc",6.2,0.531420000000001,0.226649999999999,6.156
"V400","s04.asc",6.2,0.351980000000001,0.057739999999999,6.2469
"V400","s04.asc",6.2,0.37651,0.387330000000002,6.1551
"V400","s04.asc",6.3,0.157620000000001,0.206580000000002,6.3427
"V400","s04.asc",6.3,0.517959999999999,0.200950000000002,6.2528
"V400","s04.asc",6.3,0.308419999999998,0.0449900000000021,6.3423
"V400","s04.asc",6.3,0.28219,0.378540000000001,6.2513
"V400","s04.asc",6.4,0.13485,0.202570000000001,6.4495
"V400","s04.asc",6.4,0.501930000000002,0.224959999999999,6.3524
"V400","s04.asc",6.4,0.300799999999999,0.0412300000000023,6.4409
"V400","s04.asc",6.4,0.354759999999999,0.367540000000002,6.3903
"V400","s04.asc",6.5,0.114280000000001,0.181080000000001,6.5483
"V400","s04.asc",6.5,0.483149999999998,0.198810000000002,6.4981
"V400","s04.asc",6.5,0.29318,0.0374800000000022,6.5424
"V400","s04.asc",6.5,0.321850000000001,0.363710000000001,6.4614
"V400","s04.asc",6.6,0.0915999999999997,0.195650000000001,6.6485
"V400","s04.asc",6.6,0.460159999999998,0.184560000000001,6.5615
"V400","s04.asc",6.6,0.304279999999999,0.0341100000000019,6.5851
"V400","s04.asc",6.6,0.283269999999998,0.354210000000002,6.5664
"V400","s04.asc",6.7,0.072140000000001,0.202550000000002,6.7498
"V400","s04.asc",6.7,0.432949999999998,0.186489999999999,6.6572
"V400","s04.asc",6.7,0.251629999999999,0.0343400000000003,6.7498
"V400","s04.asc",6.7,0.277080000000002,0.3489,6.6565
"V400","s04.asc",6.8,0.0555599999999998,0.164750000000002,6.8497
"V400","s04.asc",6.8,0.411010000000001,0.228819999999999,6.7601
"V400","s04.asc",6.8,0.226209999999998,0.0301399999999994,6.8338
"V400","s04.asc",6.8,0.24258,0.343859999999999,6.7603
"V400","s04.asc",6.9,0.0402899999999988,0.15568,6.9494
"V400","s04.asc",6.9,0.391559999999998,0.194120000000002,6.8538
"V400","s04.asc",6.9,0.202190000000002,0.0177499999999995,6.9482
"V400","s04.asc",6.9,0.205950000000001,0.336829999999999,6.8675
"V400","s04.asc",7,0.0209499999999991,0.151310000000002,7.0459
"V400","s04.asc",7,0.37426,0.163689999999999,6.9511
"V400","s04.asc",7,0.18966,0.00260000000000105,6.9821
"V400","s04.asc",7,0.204039999999999,0.32864,6.9605
"V400","s05.asc",0.1,0,0.960630000000002,0.097999999999999
"V400","s05.asc",0.1,0.446529999999999,1.01518,0.0909999999999993
"V400","s05.asc",0.1,0.241099999999999,0.781320000000001,0.117899999999999
"V400","s05.asc",0.1,0.15035,1.16651,0.103
"V400","s05.asc",0.2,0.0266699999999993,0.946580000000001,0.158099999999999
"V400","s05.asc",0.2,0.444970000000001,0.999510000000001,0.166399999999999
"V400","s05.asc",0.2,0.245709999999999,0.778549999999999,0.236799999999999
"V400","s05.asc",0.2,0.215900000000001,1.15242,0.158199999999999
"V400","s05.asc",0.3,0.0376399999999997,1.02196,0.2502
"V400","s05.asc",0.3,0.441990000000001,1.03977,0.3225
"V400","s05.asc",0.3,0.246379999999998,0.7743,0.328299999999999
"V400","s05.asc",0.3,0.23911,1.14518,0.251199999999999
"V400","s05.asc",0.4,0.0431999999999988,0.980140000000002,0.3559
"V400","s05.asc",0.4,0.432960000000001,1.00772,0.3826
"V400","s05.asc",0.4,0.24288,0.76896,0.432599999999999
"V400","s05.asc",0.4,0.24512,1.13526,0.3614
"V400","s05.asc",0.5,0.0491799999999998,0.969390000000001,0.450199999999999
"V400","s05.asc",0.5,0.434239999999999,0.987390000000001,0.5289
"V400","s05.asc",0.5,0.258610000000001,0.763950000000001,0.5298
"V400","s05.asc",0.5,0.269629999999999,1.1264,0.4542
"V400","s05.asc",0.6,0.0562299999999993,0.956569999999999,0.5601
"V400","s05.asc",0.6,0.436910000000001,0.985800000000001,0.6404
"V400","s05.asc",0.6,0.244029999999999,0.758020000000002,0.642799999999999
"V400","s05.asc",0.6,0.217420000000001,1.11798,0.552299999999999
"V400","s05.asc",0.7,0.0613500000000009,0.954800000000002,0.655299999999999
"V400","s05.asc",0.7,0.43957,0.96632,0.7415
"V400","s05.asc",0.7,0.25433,0.752590000000001,0.742099999999999
"V400","s05.asc",0.7,0.242270000000001,1.1081,0.6607
"V400","s05.asc",0.8,0.06785,0.942959999999999,0.7654
"V400","s05.asc",0.8,0.444130000000001,0.957850000000001,0.802899999999999
"V400","s05.asc",0.8,0.266289999999998,0.743470000000002,0.840999999999999
"V400","s05.asc",0.8,0.246749999999999,1.10048,0.7547
"V400","s05.asc",0.9,0.0742100000000008,0.93169,0.859599999999999
"V400","s05.asc",0.9,0.4436,0.942500000000003,0.926399999999999
"V400","s05.asc",0.9,0.261489999999998,0.734640000000002,0.9476
"V400","s05.asc",0.9,0.27674,1.09079,0.863399999999999
"V400","s05.asc",1,0.0782500000000006,0.92399,0.9543
"V400","s05.asc",1,0.450019999999999,0.937660000000001,1.0391
"V400","s05.asc",1,0.26322,0.725730000000002,1.038
"V400","s05.asc",1,0.282340000000001,1.08161,0.957599999999999
"V400","s05.asc",1.1,0.0856299999999983,0.910450000000001,1.0964
"V400","s05.asc",1.1,0.452860000000001,0.932280000000002,1.1232
"V400","s05.asc",1.1,0.25515,0.714930000000003,1.1496
"V400","s05.asc",1.1,0.230830000000001,1.07049,1.0531
"V400","s05.asc",1.2,0.0883700000000012,0.84562,1.1511
"V400","s05.asc",1.2,0.45701,0.910720000000001,1.2348
"V400","s05.asc",1.2,0.26585,0.704700000000003,1.2342
"V400","s05.asc",1.2,0.257000000000001,1.05909,1.1585
"V400","s05.asc",1.3,0.0938799999999986,0.856210000000001,1.2531
"V400","s05.asc",1.3,0.46602,0.90513,1.3045
"V400","s05.asc",1.3,0.27853,0.695170000000001,1.3454
"V400","s05.asc",1.3,0.2638,1.0479,1.2529
"V400","s05.asc",1.4,0.102219999999999,0.862470000000002,1.3553
"V400","s05.asc",1.4,0.47053,0.882640000000002,1.4425
"V400","s05.asc",1.4,0.291889999999999,0.681480000000001,1.4365
"V400","s05.asc",1.4,0.271069999999998,1.03584,1.3635
"V400","s05.asc",1.5,0.114139999999999,0.871860000000002,1.4699
"V400","s05.asc",1.5,0.47683,0.878450000000001,1.539
"V400","s05.asc",1.5,0.28876,0.671970000000002,1.5388
"V400","s05.asc",1.5,0.278279999999999,1.02391,1.4586
"V400","s05.asc",1.6,0.122160000000001,0.8781,1.5577
"V400","s05.asc",1.6,0.483920000000001,0.850440000000003,1.648
"V400","s05.asc",1.6,0.299019999999999,0.660530000000001,1.6488
"V400","s05.asc",1.6,0.28518,1.01238,1.5542
"V400","s05.asc",1.7,0.130269999999999,0.839400000000001,1.6551
"V400","s05.asc",1.7,0.491759999999999,0.845090000000003,1.7438
"V400","s05.asc",1.7,0.29345,0.64828,1.745
"V400","s05.asc",1.7,0.292189999999998,1.00082,1.6503
"V400","s05.asc",1.8,0.139330000000001,0.823399999999999,1.7527
"V400","s05.asc",1.8,0.498349999999999,0.840500000000002,1.8397
"V400","s05.asc",1.8,0.316600000000001,0.63608,1.8468
"V400","s05.asc",1.8,0.30566,0.986789999999999,1.7632
"V400","s05.asc",1.9,0.148330000000001,0.80753,1.851
"V400","s05.asc",1.9,0.506809999999998,0.81615,1.944
"V400","s05.asc",1.9,0.298559999999998,0.624580000000002,1.9479
"V400","s05.asc",1.9,0.31307,0.974489999999999,1.8606
"V400","s05.asc",2,0.152979999999999,0.826800000000002,1.9533
"V400","s05.asc",2,0.517720000000001,0.821260000000002,2.0403
"V400","s05.asc",2,0.314830000000001,0.61308,2.0423
"V400","s05.asc",2,0.34113,0.961300000000001,1.9597
"V400","s05.asc",2.1,0.167189999999998,0.774090000000001,2.0624
"V400","s05.asc",2.1,0.525089999999999,0.79785,2.1478
"V400","s05.asc",2.1,0.33239,0.601010000000002,2.1368
"V400","s05.asc",2.1,0.349360000000001,0.94783,2.0587
"V400","s05.asc",2.2,0.177289999999999,0.756240000000002,2.1635
"V400","s05.asc",2.2,0.533059999999999,0.774360000000001,2.2412
"V400","s05.asc",2.2,0.327290000000001,0.58822,2.2472
"V400","s05.asc",2.2,0.357990000000001,0.933620000000001,2.1585
"V400","s05.asc",2.3,0.18956,0.76792,2.2624
"V400","s05.asc",2.3,0.54655,0.763660000000002,2.3493
"V400","s05.asc",2.3,0.320809999999998,0.576750000000001,2.3444
"V400","s05.asc",2.3,0.346309999999999,0.920000000000002,2.2576
"V400","s05.asc",2.4,0.200019999999999,0.716699999999999,2.3525
