"tesi","length_toppo","treid","slice","diam_btw_rows","diam_wti_rows","xcentro","ycentro"
"V450",0.1,"s05",2.3,0.401335833333333,0.375923818181818,0.305284583333334,0.379750090909091
"V450",0.1,"s05",2.4,0.400977743055555,0.379126166666667,0.310216684027778,0.378643583333334
"V450",0.1,"s05",2.5,0.396566818181818,0.365570952380953,0.314648409090909,0.371454523809524
"V450",0.1,"s05",2.6,0.398541388888888,0.371231218637993,0.318154305555556,0.368528835125448
"V450",0.1,"s05",2.7,0.397554918699187,0.362420714285714,0.32131087398374,0.361846785714286
"V450",0.1,"s05",2.8,0.393100829268292,0.363790595238095,0.324883585365854,0.360426369047619
"V450",0.1,"s05",2.9,0.394278888888889,0.366449882352941,0.327580555555556,0.36085905882353
"V450",0.1,"s05",3,0.390261542857143,0.3546190625,0.332806371428572,0.34964546875
"V450",0.1,"s05",3.1,0.391795333333333,0.3608809375,0.335234333333334,0.35163203125
"V450",0.1,"s05",3.2,0.389488571428572,0.365395555555555,0.337834285714286,0.350682222222222
"V450",0.1,"s05",3.3,0.392220333333334,0.364255263157896,0.342539833333334,0.349892368421053
"V450",0.1,"s05",3.4,0.391523666666667,0.350391630434784,0.348599833333334,0.341106684782609
"V450",0.1,"s05",3.5,0.392084612068966,0.35228215909091,0.355246443965518,0.341745170454546
"V450",0.1,"s05",3.6,0.393226,0.358512454545456,0.362523,0.344945772727273
"V450",0.1,"s05",3.7,0.387353888888889,0.35972175925926,0.367334722222223,0.343611620370371
"V450",0.1,"s05",3.8,0.390690666666667,0.343067581699346,0.371944666666667,0.333447320261438
"V450",0.1,"s05",3.9,0.388894444444444,0.3526625,0.375997222222223,0.33570875
"V450",0.1,"s05",4,0.390744696969698,0.358796666666667,0.381425984848485,0.332171666666667
"V450",0.1,"s05",4.1,0.408211249999999,0.349877873563219,0.378165625000001,0.322792729885058
"V450",0.1,"s05",4.2,0.401386333333334,0.346395,0.385434833333334,0.3141505
"V450",0.1,"s05",4.3,0.402712916666667,0.351079428571428,0.387424791666667,0.309718285714286
"V450",0.1,"s05",4.4,0.399316,0.344415238095238,0.391468,0.300392380952381
"V450",0.1,"s05",4.5,0.406673333333332,0.352097068965516,0.397226666666667,0.298126465517241
"V450",0.1,"s05",4.6,0.400492,0.345051349206349,0.404024,0.285092896825397
"V450",0.1,"s05",4.7,0.406895999999999,0.340986558441558,0.410128,0.278221006493506
"V450",0.1,"s05",4.8,0.409760285714285,0.351887999999999,0.417974142857143,0.277426
"V450",0.1,"s05",4.9,0.415175,0.354728333333333,0.4232975,0.276374166666667
"V450",0.1,"s05",5,0.402462727272727,0.354608057142857,0.434581363636364,0.277428828571428
"V450",0.1,"s05",5.1,0.405786249999999,0.356090459770114,0.440233125,0.277591436781609
"V450",0.1,"s05",5.2,0.404890476190475,0.342276774193548,0.446071904761905,0.269571612903226
"V450",0.1,"s05",5.3,0.398654285714285,0.35014724137931,0.449107142857143,0.270836379310345
"V450",0.1,"s05",5.4,0.3991245,0.350852222222222,0.45979975,0.270167222222223
"V450",0.1,"s05",5.5,0.400172500000001,0.3409435,0.46304375,0.26088325
"V450",0.1,"s05",5.6,0.405953333333335,0.345593913043479,0.469351666666667,0.259653043478261
"V450",0.1,"s05",5.7,0.409090833333336,0.340547272727274,0.471992916666667,0.247861363636364
"V450",0.1,"s05",5.8,0.417110000000002,0.341757333333333,0.474825,0.234508000000001
"V450",0.1,"s05",5.9,0.406706428571428,0.349819285714286,0.481688214285715,0.231010357142858
"V450",0.1,"s05",6,0.408686500000001,0.335075263157895,0.48205075,0.209412368421053
"V450",0.1,"s05",6.1,0.40349380952381,0.343660882352941,0.483210238095239,0.206324558823529
"V450",0.1,"s05",6.2,0.401130416666666,0.335737222222222,0.486748541666667,0.196986388888889
"V450",0.1,"s05",6.3,0.397437500000001,0.332666428571428,0.487128749999999,0.185916785714285
"V450",0.1,"s05",6.4,0.410248333333334,0.327306458333334,0.492854166666667,0.175660104166666
"V450",0.1,"s05",6.5,0.383569999999999,0.330719999999999,0.503895,0.174289999999999
"V450",0.1,"s05",6.6,NA,NA,NA,NA
"V450",0.1,"s05",6.7,NA,NA,NA,NA
"V450",0.1,"s05",6.8,NA,NA,NA,NA
"V450",0.1,"s05",6.9,NA,NA,NA,NA
"V450",0.1,"s05",7,NA,NA,NA,NA
"V450",0.1,"s06",0.1,0.53384,0.510525499999999,0.297175400000001,0.795446249999998
"V450",0.1,"s06",0.2,0.490369314685315,0.464234638888889,0.283798111888113,0.779913097222221
"V450",0.1,"s06",0.3,0.475294979166667,0.441482998491705,0.281698177083334,0.780887088989441
"V450",0.1,"s06",0.4,0.467191006435006,0.434780471988796,0.27905944916345,0.777140116946777
"V450",0.1,"s06",0.5,0.460924581699347,0.430357046666667,0.278243820261439,0.774157143333332
"V450",0.1,"s06",0.6,0.455729557894737,0.42599878,0.278351378947369,0.769941609999999
"V450",0.1,"s06",0.7,0.450049681818182,0.422245199778025,0.279071340909092,0.765349694228634
"V450",0.1,"s06",0.8,0.445474344729345,0.420298767441861,0.280843135327636,0.760259616279069
"V450",0.1,"s06",0.9,0.442936988095238,0.418018588235294,0.282755077380953,0.754194294117646
"V450",0.1,"s06",1,0.4408134,0.415665141414141,0.285073300000001,0.748347707070706
"V450",0.1,"s06",1.1,0.437344566276803,0.412274136298421,0.286627309454192,0.742692873027258
"V450",0.1,"s06",1.2,0.439942463076923,0.409410026666667,0.286983191538462,0.734989653333332
"V450",0.1,"s06",1.3,0.429189230769231,0.409009169444445,0.294374038461539,0.728786859722221
"V450",0.1,"s06",1.4,0.436798521885522,0.407082122282609,0.29276510942761,0.721418126358695
"V450",0.1,"s06",1.5,0.429588113043478,0.405346194444444,0.29841185652174,0.711614347222221
"V450",0.1,"s06",1.6,0.427166006993007,0.4043113,0.302507041958043,0.704093849999999
"V450",0.1,"s06",1.7,0.426643421568627,0.402590952380952,0.307073122549021,0.696603523809523
"V450",0.1,"s06",1.8,0.424744614551084,0.399768803986711,0.310479219040249,0.688194169435215
"V450",0.1,"s06",1.9,0.419577984749456,0.395053694373402,0.312308933551199,0.677697564578004
"V450",0.1,"s06",2,0.422673859234234,0.397789305194805,0.317936362049551,0.67148756168831
"V450",0.1,"s06",2.1,0.419313666666666,0.397055847517731,0.322001466666667,0.6627612429078
"V450",0.1,"s06",2.2,0.416548885925926,0.394761728506787,0.325757482962964,0.655315018099547
"V450",0.1,"s06",2.3,0.41596020760234,0.39380894117647,0.330644159356726,0.647561470588234
"V450",0.1,"s06",2.4,0.412911373626373,0.394617005434783,0.334642456043957,0.638879372282608
"V450",0.1,"s06",2.5,0.412401824761904,0.393338624649859,0.338153992380953,0.630335217086833
"V450",0.1,"s06",2.6,0.410829247368421,0.391652256302521,0.341026323684211,0.623279342436974
"V450",0.1,"s06",2.7,0.410056441666666,0.391572162790697,0.343784929166667,0.61465291860465
"V450",0.1,"s06",2.8,0.407732435087719,0.389536044476327,0.345607150877194,0.606667095408894
"V450",0.1,"s06",2.9,0.405834524216524,0.3877854,0.346949891737893,0.597661299999999
"V450",0.1,"s06",3,0.403309562289562,0.386564843902439,0.349344855218856,0.589058178048779
"V450",0.1,"s06",3.1,0.401459863636364,0.386999483333334,0.350895568181819,0.581337591666666
"V450",0.1,"s06",3.2,0.399708133333333,0.385992607142857,0.353616733333334,0.572747053571427
"V450",0.1,"s06",3.3,0.400021908866995,0.387431785714286,0.355107402709361,0.563896107142856
"V450",0.1,"s06",3.4,0.39337273313783,0.385129564285714,0.360648269794722,0.556012932142856
"V450",0.1,"s06",3.5,0.399080484210526,0.385029485714286,0.359535442105264,0.546940057142856
"V450",0.1,"s06",3.6,0.395437354166666,0.385931371237458,0.361442885416668,0.538623468227424
"V450",0.1,"s06",3.7,0.395935977011494,0.383507861261261,0.36424867816092,0.529505336036035
"V450",0.1,"s06",3.8,0.394369429765886,0.386380003846154,0.366134676421406,0.518758151923076
"V450",0.1,"s06",3.9,0.395284634974533,0.385679775467775,0.368664156196945,0.507778266112265
"V450",0.1,"s06",4,0.39355185583524,0.386854707070706,0.369568493135013,0.494467464646463
"V450",0.1,"s06",4.1,0.393936565925926,0.38875743115942,0.368807357037038,0.480284367753622
"V450",0.1,"s06",4.2,0.392462152777778,0.389929961538462,0.369661534722223,0.465458788461538
"V450",0.1,"s06",4.3,0.392592360507247,0.393019076923077,0.372058528079711,0.448775461538461
"V450",0.1,"s06",4.4,0.39339778,0.398180882783883,0.374835390000001,0.42968925091575
"V450",0.1,"s06",4.5,0.392198004830918,0.40499711111111,0.378845219806764,0.411714222222221
"V450",0.1,"s06",4.6,0.391121980072464,0.39182974074074,0.383099468297102,0.39986724074074
"V450",0.1,"s06",4.7,0.383111427272727,0.391644795,0.387373486363637,0.384197477499999
"V450",0.1,"s06",4.8,0.384847885281385,0.390476787878788,0.392289533549784,0.365457939393938
"V450",0.1,"s06",4.9,0.385989180124224,0.387898870967741,0.395952018633541,0.353651564516128
"V450",0.1,"s06",5,0.385979467908902,0.382649022222221,0.400260353002072,0.341337288888887
"V450",0.1,"s06",5.1,0.383947750000001,0.380667762962963,0.404163875000001,0.330474918518517
"V450",0.1,"s06",5.2,0.382239855835241,0.381178033333333,0.406851493135013,0.321387083333332
"V450",0.1,"s06",5.3,0.383468351190476,0.377867269794721,0.408437366071429,0.310422183284456
"V450",0.1,"s06",5.4,0.382825454545455,0.379991347619048,0.408838545454546,0.300386626190475
"V450",0.1,"s06",5.5,0.378926252964426,0.3830247,0.410118308300396,0.290972849999999
"V450",0.1,"s06",5.6,0.378432249999999,0.377936136363637,0.411652875000001,0.280975022727272
"V450",0.1,"s06",5.7,0.377051895238095,0.377990985714286,0.412880185714286,0.273091207142856
"V450",0.1,"s06",5.8,0.3753355,0.378883305263158,0.414996625000001,0.26383154736842
"V450",0.1,"s06",5.9,0.373715301470588,0.375335785714285,0.416435525735295,0.257657107142856
"V450",0.1,"s06",6,0.37464023097826,0.382882487499999,0.41880907201087,0.247056556249999
"V450",0.1,"s06",6.1,0.3737448,0.389282415584416,0.420446600000001,0.232540064935064
"V450",0.1,"s06",6.2,0.371709208333334,0.383434316666666,0.422000145833334,0.225874741666666
"V450",0.1,"s06",6.3,0.376434472826087,0.384146276923077,0.424088888586958,0.21618306153846
"V450",0.1,"s06",6.4,0.375743428571428,0.3893987,0.426701714285716,0.204721649999999
"V450",0.1,"s06",6.5,0.370129714285714,0.386785333333333,0.428724857142858,0.200110666666665
"V450",0.1,"s06",6.6,NA,NA,NA,NA
"V450",0.1,"s06",6.7,NA,NA,NA,NA
"V450",0.1,"s06",6.8,NA,NA,NA,NA
"V450",0.1,"s06",6.9,NA,NA,NA,NA
"V450",0.1,"s06",7,NA,NA,NA,NA
"V450",0.1,"s07",0.1,0.523328863636364,0.460766463414635,0.280518068181818,0.826881768292683
"V450",0.1,"s07",0.2,0.488554252873563,0.45098037037037,0.285269540229885,0.825579814814814
"V450",0.1,"s07",0.3,0.476952629807692,0.427880819209039,0.287204622596153,0.813161257062147
"V450",0.1,"s07",0.4,0.471291022222222,0.419295227272728,0.287390044444444,0.807074886363636
"V450",0.1,"s07",0.5,0.464910055555556,0.411880982905983,0.288721972222222,0.801683952991453
"V450",0.1,"s07",0.6,0.460925323886639,0.410617878787879,0.291265030364372,0.798182878787878
"V450",0.1,"s07",0.7,0.457056933760683,0.407116462585034,0.294269994658119,0.792218435374149
"V450",0.1,"s07",0.8,0.452707736111111,0.40381181722689,0.298384743055555,0.787426444327731
"V450",0.1,"s07",0.9,0.44985487804878,0.400251125,0.303252560975609,0.779999104166667
"V450",0.1,"s07",1,0.44499001053001,0.39920241745283,0.307995265005264,0.774454416273585
"V450",0.1,"s07",1.1,0.443638367424242,0.395699791666666,0.314465058712121,0.765427604166666
"V450",0.1,"s07",1.2,0.440640978090766,0.394162247360483,0.321220066510172,0.756524260935143
"V450",0.1,"s07",1.3,0.437693225048923,0.392952989473684,0.327078530332681,0.747629294736842
"V450",0.1,"s07",1.4,0.434992951635846,0.39148781201849,0.33301931365576,0.738088821263482
"V450",0.1,"s07",1.5,0.432765732142857,0.391205263157895,0.339599008928571,0.727970701754386
"V450",0.1,"s07",1.6,0.430363760944043,0.390552552521008,0.346732443852303,0.71713431197479
"V450",0.1,"s07",1.7,0.42715977056962,0.388778601553829,0.352488239715189,0.705453640399556
"V450",0.1,"s07",1.8,0.425452911714771,0.385948269230769,0.357020649405772,0.693018942307692
"V450",0.1,"s07",1.9,0.421861354489164,0.385515609195402,0.362683440402476,0.683749528735632
"V450",0.1,"s07",2,0.420396797385621,0.385441652173913,0.367323545751633,0.672655173913043
"V450",0.1,"s07",2.1,0.415459310344827,0.383442403846154,0.370969655172413,0.661392548076923
"V450",0.1,"s07",2.2,0.413459214285714,0.382181517857143,0.376482892857143,0.651473616071428
"V450",0.1,"s07",2.3,0.41032945054945,0.383709678571429,0.380817582417582,0.642217160714286
"V450",0.1,"s07",2.4,0.407561506238859,0.37909955290611,0.385440459001782,0.629995678092399
"V450",0.1,"s07",2.5,0.407619607843137,0.377803813559322,0.391483137254902,0.620483093220339
"V450",0.1,"s07",2.6,0.407733533554266,0.378760389150943,0.396813527340513,0.611657930424528
"V450",0.1,"s07",2.7,0.407428457489878,0.376367371428572,0.403507613360323,0.600624885714286
"V450",0.1,"s07",2.8,0.405868103174603,0.369903878787879,0.410752337301587,0.589802606060606
"V450",0.1,"s07",2.9,0.40468331299041,0.37346853968254,0.416424559721011,0.580517158730159
"V450",0.1,"s07",3,0.403081987179487,0.373544166666666,0.424128493589743,0.572072083333333
"V450",0.1,"s07",3.1,0.399458474903475,0.369157846153846,0.432379951737451,0.563324923076923
"V450",0.1,"s07",3.2,0.400441878787879,0.36710935483871,0.439892393939394,0.549735322580645
"V450",0.1,"s07",3.3,0.397607170345218,0.371069948051948,0.448118672891907,0.543164116883117
"V450",0.1,"s07",3.4,0.39808392494929,0.370177142857143,0.456836272819472,0.534478571428571
"V450",0.1,"s07",3.5,0.398899428571429,0.363442597402597,0.464679714285714,0.522704155844156
"V450",0.1,"s07",3.6,0.398615098039216,0.361997090909091,0.474052450980392,0.513760545454545
"V450",0.1,"s07",3.7,0.396399242081448,0.364165851851852,0.48290596719457,0.503921074074074
"V450",0.1,"s07",3.8,0.397036611111111,0.363732384615384,0.491588083333333,0.494689192307692
"V450",0.1,"s07",3.9,0.396482556689342,0.357076195652174,0.500730666099773,0.481339402173913
"V450",0.1,"s07",4,0.395414411764706,0.359182546583852,0.510227205882352,0.46996301242236
"V450",0.1,"s07",4.1,0.395026761904762,0.359460158730159,0.518521952380952,0.462084365079364
"V450",0.1,"s07",4.2,0.394983865546218,0.356542928571429,0.525463361344537,0.449559964285714
"V450",0.1,"s07",4.3,0.3986385,0.357141260504201,0.5293815,0.437236512605042
"V450",0.1,"s07",4.4,0.39818119047619,0.36084395256917,0.535612738095238,0.427158932806324
"V450",0.1,"s07",4.5,0.403484722222222,0.354517944444445,0.539803472222222,0.413915472222222
"V450",0.1,"s07",4.6,0.4029180742913,0.35266947368421,0.546075811339198,0.401815263157895
"V450",0.1,"s07",4.7,0.411325326340326,0.363775238095239,0.551873875291375,0.391216666666666
"V450",0.1,"s07",4.8,0.410555264367816,0.365738888888888,0.554350298850574,0.378731666666666
"V450",0.1,"s07",4.9,0.408265423387097,0.359648857142857,0.557790836693548,0.362928428571429
"V450",0.1,"s07",5,0.408648172413793,0.364312536231884,0.560658913793103,0.351795398550725
"V450",0.1,"s07",5.1,0.409561657608696,0.36588795,0.565366046195652,0.340764774999999
"V450",0.1,"s07",5.2,0.405350625,0.36657375,0.574235312499999,0.326906875
"V450",0.1,"s07",5.3,0.4025068,0.371369677419354,0.5826134,0.313905161290322
"V450",0.1,"s07",5.4,0.403876266666667,0.368223125,0.593408533333333,0.2967684375
"V450",0.1,"s07",5.5,0.406057736842106,0.368082795698924,0.604785868421052,0.279375268817204
"V450",0.1,"s07",5.6,0.401793870967742,0.370980083333334,0.61336693548387,0.270013291666667
"V450",0.1,"s07",5.7,0.396673620689655,0.352342499999999,0.621871810344827,0.24890275
"V450",0.1,"s07",5.8,0.39540782051282,0.363681190476189,0.632262243589743,0.242234404761904
"V450",0.1,"s07",5.9,0.392570299145299,0.343113888888888,0.643062927350427,0.218783055555555
"V450",0.1,"s07",6,0.38855985801217,0.352996666666666,0.652891105476673,0.207771666666666
"V450",0.1,"s07",6.1,0.388744074074073,0.34956935064935,0.664680925925926,0.198081038961039
"V450",0.1,"s07",6.2,0.386628888888889,0.349780833333333,0.676670555555555,0.191869583333333
"V450",0.1,"s07",6.3,0.387665,0.361360434782609,0.692182499999999,0.191329782608695
"V450",0.1,"s07",6.4,0.387078296703296,0.380244583333334,0.707872005494505,0.198477708333333
"V450",0.1,"s07",6.5,0.379445555555555,0.358668571428572,0.718656111111111,0.184765714285715
"V450",0.1,"s07",6.6,NA,NA,NA,NA
"V450",0.1,"s07",6.7,NA,NA,NA,NA
"V450",0.1,"s07",6.8,NA,NA,NA,NA
"V450",0.1,"s07",6.9,NA,NA,NA,NA
"V450",0.1,"s07",7,NA,NA,NA,NA
"V450",0.1,"s08",0.1,0.524639666666667,0.438084835164835,0.277913166666665,0.766025274725275
"V450",0.1,"s08",0.2,0.478178530303031,0.428311583333333,0.28253540151515,0.768143791666667
"V450",0.1,"s08",0.3,0.465679210526316,0.426243409090909,0.28280039473684,0.767271704545455
"V450",0.1,"s08",0.4,0.459528900732845,0.423396435897436,0.284186602265155,0.765012448717949
"V450",0.1,"s08",0.5,0.453209108494533,0.417015619354839,0.286244066442387,0.760540390322581
"V450",0.1,"s08",0.6,0.445429314345991,0.408701362637363,0.290266176160336,0.759372395604396
"V450",0.1,"s08",0.7,0.475484520547944,0.406402777777778,0.309447739726025,0.756041666666667
"V450",0.1,"s08",0.8,0.438219002217295,0.402651818181818,0.296894135254987,0.75100590909091
"V450",0.1,"s08",0.9,0.43540975,0.401631255411255,0.300234624999998,0.748026991341992
"V450",0.1,"s08",1,0.433120772775611,0.399096727941176,0.30515445232187,0.744323988970589
"V450",0.1,"s08",1.1,0.43043423885918,0.395912138996139,0.310435001782529,0.740061498069499
"V450",0.1,"s08",1.2,0.42649200862069,0.395440051347882,0.315826754310343,0.734752657252889
"V450",0.1,"s08",1.3,0.424345722983257,0.393934431009957,0.321524916286148,0.7285311628734
"V450",0.1,"s08",1.4,0.421976752464403,0.392433121794872,0.327827532858706,0.722371689102565
"V450",0.1,"s08",1.5,0.41885533055199,0.391205032520325,0.334226481065467,0.715622849593497
"V450",0.1,"s08",1.6,0.415423417721519,0.388997264808362,0.341358291139239,0.708296489547039
"V450",0.1,"s08",1.7,0.416118538611926,0.386162333333333,0.34730911779081,0.699896166666667
"V450",0.1,"s08",1.8,0.412430059964727,0.386521912087912,0.354562684303349,0.691329813186814
"V450",0.1,"s08",1.9,0.4110448,0.383655309597523,0.360737599999998,0.68270028637771
"V450",0.1,"s08",2,0.410189273767606,0.38313387195122,0.367489425616195,0.67275818597561
"V450",0.1,"s08",2.1,0.408511164835165,0.383272716959728,0.373689274725273,0.664192943845718
"V450",0.1,"s08",2.2,0.404683696911197,0.381619289754871,0.380452794401542,0.656453598365808
"V450",0.1,"s08",2.3,0.403464173060529,0.381845081669692,0.387395854646205,0.64729219600726
"V450",0.1,"s08",2.4,0.403610323275862,0.381486646616541,0.394071713362067,0.638447533834587
"V450",0.1,"s08",2.5,0.400934948325755,0.379540897994769,0.400913745349316,0.630466578029643
"V450",0.1,"s08",2.6,0.400629787328312,0.378621396825397,0.406714565795302,0.620596412698413
"V450",0.1,"s08",2.7,0.398587169076751,0.383723381123059,0.414479963848719,0.613467986857826
"V450",0.1,"s08",2.8,0.399001071428571,0.382621857585139,0.421610535714284,0.602853281733747
"V450",0.1,"s08",2.9,0.396690941295547,0.3826290625,0.428083739878541,0.59348984375
"V450",0.1,"s08",3,0.394730690737833,0.381420282258065,0.435240039246466,0.583478891129033
"V450",0.1,"s08",3.1,0.395378795454545,0.377137892720307,0.442445147727271,0.573035498084292
"V450",0.1,"s08",3.2,0.393075,0.378936351501669,0.450717499999998,0.564564727474973
"V450",0.1,"s08",3.3,0.392447101584343,0.37898220713073,0.459836794035413,0.555756264855688
"V450",0.1,"s08",3.4,0.393891820652174,0.378746068965517,0.468737214673911,0.546580965517242
"V450",0.1,"s08",3.5,0.390124333333333,0.377151145945946,0.479163833333332,0.537450372972973
"V450",0.1,"s08",3.6,0.390561142191142,0.380328020594966,0.490645186480185,0.52597835812357
"V450",0.1,"s08",3.7,0.393977625,0.380375714285714,0.499501812499998,0.514887857142858
"V450",0.1,"s08",3.8,0.394213041666666,0.376121920821114,0.508907145833332,0.50104323313783
"V450",0.1,"s08",3.9,0.396691111111111,0.380580681818182,0.518724444444443,0.49297715909091
"V450",0.1,"s08",4,0.39697895,0.384845270833333,0.529605724999998,0.479883302083334
"V450",0.1,"s08",4.1,0.398885809018567,0.380668921568628,0.538356750663128,0.46767387254902
"V450",0.1,"s08",4.2,0.400051616161616,0.382455415821501,0.548273080808079,0.456347119675457
"V450",0.1,"s08",4.3,0.397833128078818,0.381036848739496,0.558285849753693,0.442853718487395
"V450",0.1,"s08",4.4,0.396712066666667,0.378852811059908,0.570584366666665,0.43056069124424
"V450",0.1,"s08",4.5,0.401947629629629,0.376193444444444,0.57995248148148,0.419527722222223
"V450",0.1,"s08",4.6,0.397328063660477,0.374161428571429,0.591549416445622,0.405490714285715
"V450",0.1,"s08",4.7,0.398777909090909,0.37336010989011,0.601498045454544,0.394741483516484
"V450",0.1,"s08",4.8,0.393658589743589,0.3718352,0.612652628205127,0.381757600000001
"V450",0.1,"s08",4.9,0.392237333333333,0.374159565217391,0.623005333333332,0.367880217391305
"V450",0.1,"s08",5,0.390650250626566,0.370002503703704,0.635487506265662,0.357077548148149
"V450",0.1,"s08",5.1,0.389366891025641,0.3661712,0.644086137820511,0.342687200000001
"V450",0.1,"s08",5.2,0.387787658862876,0.370217609649123,0.654209214046821,0.333081721491228
"V450",0.1,"s08",5.3,0.393355274725275,0.364884555555555,0.662148791208789,0.319638277777778
"V450",0.1,"s08",5.4,0.388116742857143,0.35663595,0.666181228571427,0.303090775
"V450",0.1,"s08",5.5,0.3849622007722,0.369489642857143,0.668634613899612,0.294512678571429
"V450",0.1,"s08",5.6,0.384319538461538,0.362359627329192,0.669938230769229,0.277624099378883
"V450",0.1,"s08",5.7,0.381700869565217,0.360755090497738,0.671860434782607,0.265107160633485
"V450",0.1,"s08",5.8,0.378070366568915,0.356279442857143,0.672471634897359,0.251525078571429
"V450",0.1,"s08",5.9,0.375520695652174,0.354428737373737,0.674498347826085,0.240086186868687
"V450",0.1,"s08",6,0.373463370411568,0.352418245192308,0.677325556173524,0.228013185096154
"V450",0.1,"s08",6.1,0.37311555862069,0.350300454545454,0.681825020689653,0.216005227272728
"V450",0.1,"s08",6.2,0.37177980952381,0.35197369047619,0.687923904761903,0.204646011904762
"V450",0.1,"s08",6.3,0.36978375,0.360231666666667,0.692161458333331,0.1979425
"V450",0.1,"s08",6.4,0.369286875,0.349180208333333,0.696928437499998,0.183311770833334
"V450",0.1,"s08",6.5,0.37687,0.318161666666667,0.695675,0.178375833333334
"V450",0.1,"s08",6.6,NA,NA,NA,NA
"V450",0.1,"s08",6.7,NA,NA,NA,NA
"V450",0.1,"s08",6.8,NA,NA,NA,NA
"V450",0.1,"s08",6.9,NA,NA,NA,NA
"V450",0.1,"s08",7,NA,NA,NA,NA
"V450",0.1,"s09",0.1,0.501461111111111,0.445378,0.270699444444444,0.678572000000001
"V450",0.1,"s09",0.2,0.475472463605823,0.427325103448276,0.277192189249719,0.669039448275863
"V450",0.1,"s09",0.3,0.4624045799458,0.418292874692875,0.278176734417343,0.663377346437347
"V450",0.1,"s09",0.4,0.452719144838212,0.41222806763285,0.279079063944529,0.660127077294687
"V450",0.1,"s09",0.5,0.447817574750831,0.409538612903226,0.2786830730897,0.656692306451614
"V450",0.1,"s09",0.6,0.445298947145877,0.405531545698925,0.278838200845665,0.653410356182797
"V450",0.1,"s09",0.7,0.441185521978022,0.402469136904762,0.278649546703296,0.650706860119049
"V450",0.1,"s09",0.8,0.437821113892366,0.399908029871977,0.278951145181476,0.648211120199147
"V450",0.1,"s09",0.9,0.433880469208211,0.398335705487122,0.279577492668621,0.646620831466966
"V450",0.1,"s09",1,0.431858186252772,0.39708230273752,0.280071638580931,0.6445681078905
"V450",0.1,"s09",1.1,0.426710566893424,0.394517827067669,0.280823696145124,0.641850229323309
"V450",0.1,"s09",1.2,0.425133032714412,0.392466666666666,0.283211688770998,0.639573333333334
"V450",0.1,"s09",1.3,0.422422757575757,0.390384036363636,0.284607712121211,0.637011618181819
"V450",0.1,"s09",1.4,0.421182833333333,0.390860836236934,0.287039249999999,0.634464703832753
"V450",0.1,"s09",1.5,0.421164423076923,0.388525648567119,0.28918548076923,0.631319234539971
"V450",0.1,"s09",1.6,0.417202749615975,0.38663295796575,0.291893149001535,0.626293308251168
"V450",0.1,"s09",1.7,0.415791449502878,0.388596117571059,0.293488377812663,0.621953336563308
"V450",0.1,"s09",1.8,0.41255745,0.385925712074304,0.296220524999999,0.616113908668731
"V450",0.1,"s09",1.9,0.41044710828548,0.385287675438596,0.297888837161607,0.611793004385966
"V450",0.1,"s09",2,0.407731814685315,0.384810648083624,0.300251138111887,0.607274104529618
"V450",0.1,"s09",2.1,0.403619739130435,0.381936349206349,0.301521869565217,0.603128396825398
"V450",0.1,"s09",2.2,0.403788454545454,0.3798281875,0.304331681818181,0.599098093750001
"V450",0.1,"s09",2.3,0.400024650900901,0.378485017482517,0.306505242117116,0.595693645104896
"V450",0.1,"s09",2.4,0.399621259590793,0.379595354037267,0.30722371803069,0.591857105590063
"V450",0.1,"s09",2.5,0.397385303527481,0.379806895424836,0.308343217801476,0.58913933006536
"V450",0.1,"s09",2.6,0.397311035515618,0.376069428571429,0.30929692126658,0.585277571428572
"V450",0.1,"s09",2.7,0.397287754385965,0.372495685805423,0.309352122807017,0.582193369218502
"V450",0.1,"s09",2.8,0.393843910306845,0.371733911070781,0.311342922895357,0.575725113430128
"V450",0.1,"s09",2.9,0.391585409090909,0.370856454465075,0.311863204545454,0.569366945181256
"V450",0.1,"s09",3,0.390570634920635,0.368350133565621,0.311761349206348,0.562840542973288
"V450",0.1,"s09",3.1,0.387895777777778,0.367939355742297,0.312105666666666,0.557839439775911
"V450",0.1,"s09",3.2,0.387010861713106,0.367480606060606,0.312076411248709,0.551078181818183
"V450",0.1,"s09",3.3,0.385431176470588,0.368019744160178,0.312614411764705,0.54493116240267
"V450",0.1,"s09",3.4,0.387197046035806,0.368480355555555,0.311207653452685,0.535744622222223
"V450",0.1,"s09",3.5,0.387914780701755,0.367726770833333,0.313498442982455,0.529844947916667
"V450",0.1,"s09",3.6,0.386584166666667,0.367327247247247,0.313500737179487,0.523421191191192
"V450",0.1,"s09",3.7,0.386775636187712,0.36754028340081,0.314904233188195,0.516199089068827
"V450",0.1,"s09",3.8,0.387440178571428,0.364192228116711,0.316364196428571,0.506335424403184
"V450",0.1,"s09",3.9,0.38893463562753,0.366022933333333,0.318443471659918,0.495851866666668
"V450",0.1,"s09",4,0.390307887908666,0.363290444444444,0.319441177996886,0.486117444444445
"V450",0.1,"s09",4.1,0.388951598119859,0.3634532,0.321290146886016,0.476037800000001
"V450",0.1,"s09",4.2,0.385944705882353,0.36756819047619,0.324217647058823,0.463588761904763
"V450",0.1,"s09",4.3,0.385414527777778,0.365604169960474,0.32764748611111,0.451163824110673
"V450",0.1,"s09",4.4,0.386731841397849,0.364960017543859,0.329776337365591,0.441673675438597
"V450",0.1,"s09",4.5,0.387161364864865,0.367674462242563,0.331014182432432,0.426305926773456
